n,era5_mean,conus404_mean,bias,mae,rmse,pearson_r,pearson_pvalue,r_squared,nrmse,n_era5,n_conus404,mean_difference,era5_std,conus404_std,std_ratio,ks_statistic,ks_pvalue,p50_era5,p50_conus404,p50_difference,p50_percent_bias,p75_era5,p75_conus404,p75_difference,p75_percent_bias,p90_era5,p90_conus404,p90_difference,p90_percent_bias,p95_era5,p95_conus404,p95_difference,p95_percent_bias,p99_era5,p99_conus404,p99_difference,p99_percent_bias,year,season,variable,variable_name,units
92,0.445187,-0.124429,-0.569616,0.569616,0.635386,0.784326,0.000000,0.615167,1.496296,92,92,-0.569616,0.424639,0.432355,1.018171,0.456522,0.000000,0.369161,-0.070044,-0.439205,-118.973900,0.789945,0.170505,-0.619440,-78.415573,1.007056,0.335724,-0.671333,-66.662888,1.153699,0.517430,-0.636269,-55.150326,1.337046,0.648809,-0.688237,-51.474464,2014,Summer,v10,10m V-Wind,m/s
91,-0.142658,-0.422206,-0.279548,0.377767,0.474448,0.810625,0.000000,0.657113,0.724864,91,91,-0.279548,0.654533,0.523082,0.799168,0.208791,0.037590,-0.255429,-0.366042,-0.110613,-43.304932,0.379603,-0.005879,-0.385482,-101.548683,0.727960,0.258734,-0.469226,-64.457619,0.907248,0.383316,-0.523932,-57.749607,1.073733,0.501435,-0.572299,-53.299892,2014,Autumn,v10,10m V-Wind,m/s
90,0.830802,0.331064,-0.499738,0.499738,0.499870,0.630757,0.000000,0.397855,35.355953,90,90,-0.499738,0.014138,0.012375,0.875314,1.000000,0.000000,0.825802,0.326663,-0.499140,-60.443001,0.838845,0.339602,-0.499242,-59.515461,0.851528,0.350315,-0.501213,-58.860405,0.861069,0.354288,-0.506782,-58.854919,0.868702,0.359956,-0.508745,-58.563869,2014,Winter,lai,Leaf Area Index,Index
92,1.071378,0.579677,-0.491701,0.491701,0.491894,0.998172,0.000000,0.996348,2.965490,92,92,-0.491701,0.165873,0.175036,1.055243,0.902174,0.000000,1.039403,0.528598,-0.510804,-49.144020,1.212397,0.724615,-0.487781,-40.232822,1.317859,0.848214,-0.469645,-35.636940,1.353485,0.891353,-0.462131,-34.143806,1.381986,0.925885,-0.456100,-33.003250,2014,Spring,lai,Leaf Area Index,Index
92,1.543955,1.122718,-0.421236,0.421236,0.421370,0.998131,0.000000,0.996265,7.008379,92,92,-0.421237,0.060124,0.069980,1.163925,1.000000,0.000000,1.561647,1.144958,-0.416688,-26.682615,1.593155,1.178776,-0.414379,-26.009960,1.611411,1.200056,-0.411355,-25.527613,1.618217,1.206218,-0.412000,-25.460089,1.622969,1.212130,-0.410839,-25.314062,2014,Summer,lai,Leaf Area Index,Index
91,1.091397,0.608375,-0.483022,0.483022,0.483899,0.999799,0.000000,0.999599,2.719533,91,91,-0.483022,0.177934,0.206798,1.162212,0.824176,0.000000,1.029400,0.541798,-0.487602,-47.367596,1.246184,0.789526,-0.456658,-36.644508,1.368852,0.927034,-0.441817,-32.276501,1.401409,0.964713,-0.436697,-31.161259,1.427456,0.994855,-0.432600,-30.305698,2014,Autumn,lai,Leaf Area Index,Index
90,277.720306,277.683777,-0.036494,0.482848,0.612924,0.980730,0.000000,0.961831,0.207479,90,90,-0.036530,2.954148,2.694144,0.911987,0.088889,0.871900,277.448792,277.487183,0.038391,0.013837,279.849548,279.192200,-0.657349,-0.234894,281.971039,281.617706,-0.353333,-0.125308,282.820740,282.614655,-0.206085,-0.072868,283.953156,283.527374,-0.425781,-0.149948,2015,Winter,t2m,2m Temperature,K
92,286.033051,285.213623,-0.819423,0.858264,0.954713,0.992371,0.000000,0.984800,0.251848,92,92,-0.819427,3.790828,3.614959,0.953607,0.184783,0.086376,286.273956,285.659698,-0.614258,-0.214570,288.884613,288.248840,-0.635773,-0.220078,290.092987,289.250122,-0.842865,-0.290550,291.624969,290.709595,-0.915375,-0.313888,292.394928,291.191833,-1.203094,-0.411462,2015,Spring,t2m,2m Temperature,K
92,295.715942,294.898560,-0.817401,0.817401,0.865047,0.972765,0.000000,0.946272,0.736703,92,92,-0.817383,1.174213,1.220227,1.039187,0.380435,0.000003,295.881470,295.188690,-0.692780,-0.234141,296.458740,295.708466,-0.750275,-0.253079,296.997559,296.140167,-0.857391,-0.288686,297.105164,296.233154,-0.872009,-0.293502,297.455475,296.623230,-0.832245,-0.279788,2015,Summer,t2m,2m Temperature,K
91,288.748596,288.482147,-0.266488,0.440093,0.533692,0.997612,0.000000,0.995230,0.112069,91,91,-0.266449,4.762194,4.425797,0.929361,0.153846,0.232523,288.446228,288.506989,0.060760,0.021065,293.236816,292.553711,-0.683105,-0.232954,294.689117,294.105255,-0.583862,-0.198128,295.330750,294.524963,-0.805786,-0.272842,296.146515,295.261993,-0.884521,-0.298677,2015,Autumn,t2m,2m Temperature,K
90,272.470703,273.447968,0.977282,1.009263,1.132964,0.984131,0.000000,0.968514,0.354840,90,90,0.977264,3.192889,3.055361,0.956927,0.177778,0.116410,272.375916,273.267639,0.891724,0.327387,274.305573,274.982483,0.676910,0.246772,277.359222,277.979401,0.620178,0.223601,278.407379,278.937927,0.530548,0.190565,279.057404,280.009033,0.951630,0.341016,2015,Winter,d2m,2m Dewpoint,K
92,278.625732,279.618500,0.992740,1.003637,1.158988,0.987452,0.000000,0.975061,0.311160,92,92,0.992767,3.724728,3.569726,0.958386,0.195652,0.058896,278.524323,279.866638,1.342316,0.481938,281.587982,282.500427,0.912445,0.324036,283.480621,284.251617,0.770996,0.271975,284.951874,285.149933,0.198059,0.069506,285.735779,285.976654,0.240875,0.084300,2015,Spring,d2m,2m Dewpoint,K
92,288.174072,288.598755,0.424713,0.437626,0.518052,0.966591,0.000000,0.934298,0.450021,92,92,0.424683,1.151173,1.082254,0.940131,0.315217,0.000193,288.390747,288.951416,0.560669,0.194413,288.935608,289.377869,0.442261,0.153066,289.425049,289.591705,0.166656,0.057582,289.524628,289.727875,0.203247,0.070200,290.009888,289.922424,-0.087463,-0.030159,2015,Summer,d2m,2m Dewpoint,K
91,282.296112,283.390656,1.094556,1.094556,1.204686,0.993941,0.000000,0.987918,0.285959,91,91,1.094543,4.212796,3.990307,0.947187,0.164835,0.169060,282.430603,283.296448,0.865845,0.306569,285.831909,286.649353,0.817444,0.285988,287.552368,288.438904,0.886536,0.308304,288.270691,288.664612,0.393921,0.136650,288.529327,288.843628,0.314301,0.108932,2015,Autumn,d2m,2m Dewpoint,K
90,957.926331,96866.429688,95908.500000,95908.500000,95909.046875,0.968735,0.000000,0.938447,25503.580078,90,90,95908.500000,3.760611,326.790558,86.898262,1.000000,0.000000,957.911011,96903.421875,95945.507812,10016.119141,960.428345,97094.625000,96134.195312,10009.512695,962.317810,97257.765625,96295.445312,10006.616211,964.259338,97301.335938,96337.078125,9990.785156,965.089661,97474.375000,96509.289062,10000.033203,2015,Winter,sp,Surface Pressure,hPa
92,956.820740,96785.742188,95828.914062,95828.914062,95829.140625,0.972964,0.000000,0.946659,38280.613281,92,92,95828.921875,2.503334,213.501114,85.286720,1.000000,0.000000,957.128174,96805.640625,95848.515625,10014.177734,958.153564,96893.664062,95935.507812,10012.540039,959.128723,96999.406250,96040.281250,10013.283203,961.292603,97143.335938,96182.046875,10005.491211,962.840759,97305.125000,96342.281250,10006.044922,2015,Spring,sp,Surface Pressure,hPa
92,955.501709,96623.914062,95668.398438,95668.398438,95668.492188,0.957092,0.000000,0.916026,65241.390625,92,92,95668.414062,1.466377,125.920464,85.871803,1.000000,0.000000,955.638855,96630.968750,95675.328125,10011.662109,956.708862,96711.539062,95754.828125,10008.774414,957.496460,96785.328125,95827.828125,10008.165039,957.706848,96822.640625,95864.937500,10009.841797,958.077698,96868.296875,95910.218750,10010.693359,2015,Summer,sp,Surface Pressure,hPa
91,956.400146,96692.617188,95736.218750,95736.218750,95736.500000,0.965492,0.000000,0.932175,38081.210938,91,91,95736.218750,2.514009,237.584152,94.504105,1.000000,0.000000,956.214600,96685.257812,95729.046875,10011.251953,958.047729,96848.945312,95890.898438,10008.990234,959.398254,96951.648438,95992.250000,10005.463867,959.972229,97043.937500,96083.968750,10009.036133,963.451599,97398.398438,96434.945312,10009.319336,2015,Autumn,sp,Surface Pressure,hPa
90,0.675758,0.284315,-0.391443,0.426153,0.511362,0.881402,0.000000,0.776870,0.743912,90,90,-0.391443,0.687397,0.552659,0.803988,0.322222,0.000156,0.729989,0.374786,-0.355203,-48.658718,1.233951,0.631482,-0.602469,-48.824398,1.574937,0.948356,-0.626581,-39.784515,1.665568,1.132491,-0.533077,-32.005733,1.957419,1.338707,-0.618712,-31.608580,2015,Winter,u10,10m U-Wind,m/s
92,0.363256,0.008025,-0.355231,0.388271,0.462168,0.898646,0.000000,0.807565,0.686009,92,92,-0.355231,0.673706,0.613672,0.910890,0.282609,0.001213,0.427832,0.009641,-0.418190,-97.746452,0.865318,0.396380,-0.468938,-54.192570,1.274159,0.869527,-0.404632,-31.756805,1.486084,0.950353,-0.535730,-36.049812,1.594912,1.284021,-0.310890,-19.492641,2015,Spring,u10,10m U-Wind,m/s
92,0.517562,-0.006348,-0.523910,0.524707,0.575472,0.869700,0.000000,0.756378,1.282921,92,92,-0.523910,0.448564,0.302553,0.674491,0.586957,0.000000,0.529291,-0.022840,-0.552131,-104.315140,0.796948,0.203072,-0.593876,-74.518837,1.076099,0.384716,-0.691383,-64.248978,1.207717,0.511259,-0.696457,-57.667286,1.482086,0.680966,-0.801120,-54.053543,2015,Summer,u10,10m U-Wind,m/s
91,-0.039150,-0.219267,-0.180117,0.362995,0.456114,0.880371,0.000000,0.775053,0.544966,91,91,-0.180117,0.836959,0.602588,0.719972,0.219780,0.024383,-0.072618,-0.194581,-0.121963,-167.950989,0.446969,0.168644,-0.278325,-62.269348,0.972773,0.486784,-0.485989,-49.959095,1.507311,0.765285,-0.742025,-49.228432,1.676977,0.990908,-0.686070,-40.911087,2015,Autumn,u10,10m U-Wind,m/s
90,-0.423903,-0.601737,-0.177834,0.414902,0.562042,0.768510,0.000000,0.590607,0.676953,90,90,-0.177834,0.830252,0.592627,0.713792,0.188889,0.080517,-0.503669,-0.531877,-0.028208,-5.600510,0.061327,-0.135332,-0.196659,-320.670624,0.577184,0.114309,-0.462875,-80.195396,1.062237,0.297833,-0.764404,-71.961685,1.831490,0.509462,-1.322028,-72.183197,2015,Winter,v10,10m V-Wind,m/s
92,-0.037593,-0.514139,-0.476546,0.545024,0.628769,0.769644,0.000000,0.592352,0.980569,92,92,-0.476546,0.641228,0.468224,0.730198,0.423913,0.000000,0.020977,-0.578291,-0.599268,-2856.752197,0.376743,-0.225940,-0.602683,-159.971909,0.810431,0.049272,-0.761160,-93.920326,0.921223,0.227477,-0.693746,-75.307037,1.021568,0.722676,-0.298892,-29.258173,2015,Spring,v10,10m V-Wind,m/s
92,0.536545,-0.054929,-0.591473,0.592314,0.636713,0.735019,0.000000,0.540254,1.907445,92,92,-0.591473,0.333804,0.311196,0.932270,0.673913,0.000000,0.560891,-0.043608,-0.604499,-107.774857,0.751342,0.160899,-0.590442,-78.585060,0.942915,0.314659,-0.628256,-66.629135,1.084655,0.477766,-0.606889,-55.952278,1.164031,0.578703,-0.585328,-50.284584,2015,Summer,v10,10m V-Wind,m/s
91,-0.119888,-0.590584,-0.470697,0.527468,0.648336,0.710407,0.000000,0.504679,1.052438,91,91,-0.470697,0.616032,0.541614,0.879198,0.329670,0.000089,-0.094579,-0.591291,-0.496712,-525.183350,0.405012,-0.130203,-0.535215,-132.148071,0.624826,0.096709,-0.528117,-84.522194,0.896199,0.180422,-0.715777,-79.868118,1.034605,0.414196,-0.620409,-59.965794,2015,Autumn,v10,10m V-Wind,m/s
90,0.830802,0.331033,-0.499769,0.499769,0.499902,0.629598,0.000000,0.396393,35.358173,90,90,-0.499769,0.014138,0.012377,0.875430,1.000000,0.000000,0.825802,0.326613,-0.499190,-60.449066,0.838845,0.339592,-0.499253,-59.516708,0.851528,0.350303,-0.501225,-58.861843,0.861069,0.354260,-0.506809,-58.858143,0.868702,0.359955,-0.508747,-58.564034,2015,Winter,lai,Leaf Area Index,Index
92,1.071378,0.579657,-0.491721,0.491721,0.491914,0.998169,0.000000,0.996342,2.965610,92,92,-0.491721,0.165873,0.175031,1.055212,0.902174,0.000000,1.039403,0.528586,-0.510817,-49.145260,1.212397,0.724573,-0.487824,-40.236301,1.317859,0.848179,-0.469680,-35.639618,1.353485,0.891344,-0.462141,-34.144512,1.381986,0.925884,-0.456102,-33.003380,2015,Spring,lai,Leaf Area Index,Index
92,1.543955,1.122733,-0.421221,0.421221,0.421356,0.998136,0.000000,0.996275,7.008132,92,92,-0.421222,0.060124,0.069989,1.164074,1.000000,0.000000,1.561647,1.144984,-0.416662,-26.680967,1.593155,1.178790,-0.414364,-26.009039,1.611411,1.200086,-0.411325,-25.525780,1.618217,1.206250,-0.411968,-25.458113,1.622969,1.212173,-0.410797,-25.311428,2015,Summer,lai,Leaf Area Index,Index
91,1.091397,0.608370,-0.483027,0.483027,0.483904,0.999799,0.000000,0.999598,2.719563,91,91,-0.483027,0.177934,0.206803,1.162245,0.824176,0.000000,1.029400,0.541798,-0.487602,-47.367596,1.246184,0.789526,-0.456658,-36.644493,1.368852,0.927034,-0.441818,-32.276527,1.401409,0.964713,-0.436697,-31.161259,1.427456,0.994855,-0.432600,-30.305698,2015,Autumn,lai,Leaf Area Index,Index
91,277.851715,277.762848,-0.088862,0.513345,0.654511,0.969619,0.000000,0.940161,0.290570,91,91,-0.088867,2.252509,1.842201,0.817844,0.109890,0.644738,277.651855,277.504761,-0.147095,-0.052978,279.422607,279.187500,-0.235107,-0.084140,280.902740,280.157928,-0.744812,-0.265149,281.331360,280.612732,-0.718628,-0.255438,282.406494,281.315399,-1.091095,-0.386356,2016,Winter,t2m,2m Temperature,K
92,286.286530,285.405212,-0.881327,0.881404,0.961273,0.993386,0.000000,0.986816,0.293705,92,92,-0.881317,3.272921,3.329238,1.017207,0.152174,0.238009,286.152466,285.348755,-0.803711,-0.280868,288.762909,288.320190,-0.442719,-0.153316,290.868164,290.045441,-0.822723,-0.282851,291.903442,290.882812,-1.020630,-0.349646,292.793396,291.528625,-1.264771,-0.431967,2016,Spring,t2m,2m Temperature,K
92,295.924225,294.881653,-1.042563,1.042563,1.079484,0.976477,0.000000,0.953507,0.910207,92,92,-1.042572,1.185976,1.271897,1.072447,0.391304,0.000001,296.078186,294.972900,-1.105286,-0.373309,296.725464,295.736511,-0.988953,-0.333289,297.317383,296.407288,-0.910095,-0.306102,297.770142,296.637360,-1.132782,-0.380422,298.184845,297.010162,-1.174683,-0.393944,2016,Summer,t2m,2m Temperature,K
91,288.908630,288.517975,-0.390605,0.449162,0.547392,0.997212,0.000000,0.994431,0.138203,91,91,-0.390656,3.960781,3.705380,0.935518,0.131868,0.409226,288.761810,288.132080,-0.629730,-0.218079,292.080627,291.560730,-0.519897,-0.177998,294.070007,293.465759,-0.604248,-0.205478,294.538483,293.710236,-0.828247,-0.281202,294.893738,293.972626,-0.921112,-0.312354,2016,Autumn,t2m,2m Temperature,K
91,272.309509,273.298157,0.988689,1.025120,1.168529,0.963186,0.000000,0.927727,0.531161,91,91,0.988647,2.199953,1.923594,0.874380,0.263736,0.003427,272.294250,273.141388,0.847137,0.311111,274.147827,274.729675,0.581848,0.212239,275.025238,275.890991,0.865753,0.314790,275.519897,276.311523,0.791626,0.287321,276.365448,276.860046,0.494598,0.178965,2016,Winter,d2m,2m Dewpoint,K
92,278.667297,279.641479,0.974180,0.975714,1.062554,0.991837,0.000000,0.983741,0.319356,92,92,0.974182,3.327172,3.298906,0.991505,0.184783,0.086376,278.685852,279.340149,0.654297,0.234779,280.793152,281.991821,1.198669,0.426887,282.910553,284.390625,1.480072,0.523159,284.698547,285.177795,0.479248,0.168335,285.502502,286.002106,0.499603,0.174991,2016,Spring,d2m,2m Dewpoint,K
92,287.965729,288.458221,0.492478,0.492478,0.532019,0.989294,0.000000,0.978702,0.390945,92,92,0.492493,1.360855,1.378975,1.013315,0.239130,0.010156,288.233429,288.820435,0.587006,0.203656,289.035156,289.544189,0.509033,0.176115,289.497192,290.027985,0.530792,0.183350,289.592712,290.096771,0.504059,0.174058,289.831268,290.265503,0.434235,0.149823,2016,Summer,d2m,2m Dewpoint,K
91,282.466736,283.617340,1.150589,1.150589,1.256609,0.994323,0.000000,0.988679,0.332436,91,91,1.150604,3.779998,3.452862,0.913456,0.197802,0.056641,282.621674,283.441101,0.819427,0.289938,285.879883,286.555939,0.676056,0.236483,287.271576,287.880890,0.609314,0.212104,287.649811,288.348206,0.698395,0.242793,288.504425,288.970001,0.465576,0.161376,2016,Autumn,d2m,2m Dewpoint,K
91,957.073120,96787.164062,95830.085938,95830.085938,95830.414062,0.966324,0.000000,0.933782,32172.306641,91,91,95830.093750,2.978662,249.617935,83.802048,1.000000,0.000000,956.926575,96779.375000,95822.445312,10013.563477,958.956116,96910.578125,95951.625000,10005.840820,960.190369,97099.312500,96139.125000,10012.505859,962.422119,97232.617188,96270.195312,10002.908203,963.579773,97324.468750,96360.890625,10000.302734,2016,Winter,sp,Surface Pressure,hPa
92,955.675110,96692.468750,95736.796875,95736.796875,95736.976562,0.946828,0.000000,0.896483,42304.503906,92,92,95736.796875,2.263045,195.912048,86.570122,1.000000,0.000000,955.553833,96666.804688,95711.250000,10016.311523,957.120667,96810.953125,95853.835938,10014.812500,958.604980,96939.406250,95980.804688,10012.549805,959.430481,97017.687500,96058.257812,10012.008789,961.819092,97255.679688,96293.859375,10011.639648,2016,Spring,sp,Surface Pressure,hPa
92,956.166016,96699.390625,95743.218750,95743.218750,95743.343750,0.979347,0.000000,0.959121,54216.468750,92,92,95743.226562,1.765946,154.231812,87.336662,1.000000,0.000000,956.244263,96719.515625,95763.273438,10014.519531,957.154785,96796.421875,95839.265625,10012.933594,958.335938,96875.234375,95916.898438,10008.692383,958.896118,96917.718750,95958.820312,10007.217773,959.564026,96994.195312,96034.632812,10008.152344,2016,Summer,sp,Surface Pressure,hPa
91,957.055359,96747.726562,95790.671875,95790.671875,95790.914062,0.967778,0.000000,0.936594,35971.082031,91,91,95790.671875,2.662998,222.175461,83.430580,1.000000,0.000000,957.161621,96767.726562,95810.562500,10009.862305,958.820801,96899.156250,95940.335938,10006.076172,960.324768,96989.875000,96029.546875,9999.695312,961.333557,97071.187500,96109.851562,9997.554688,961.525635,97220.992188,96259.468750,10011.118164,2016,Autumn,sp,Surface Pressure,hPa
91,0.962267,0.539053,-0.423214,0.483147,0.565078,0.858356,0.000000,0.736775,0.776964,91,91,-0.423214,0.727290,0.593129,0.815533,0.318681,0.000174,0.966936,0.497742,-0.469194,-48.523762,1.464741,0.865296,-0.599445,-40.924957,1.872954,1.371409,-0.501545,-26.778276,2.225044,1.558139,-0.666906,-29.972692,2.472888,1.861846,-0.611043,-24.709673,2016,Winter,u10,10m U-Wind,m/s
92,0.394729,0.106154,-0.288575,0.350889,0.449567,0.864812,0.000000,0.747899,0.656146,92,92,-0.288575,0.685164,0.570479,0.832617,0.250000,0.006182,0.431462,0.046832,-0.384630,-89.145775,0.844516,0.537152,-0.307364,-36.395321,1.294658,0.814840,-0.479818,-37.061382,1.407797,0.933594,-0.474203,-33.684017,1.707222,1.338129,-0.369092,-21.619461,2016,Spring,u10,10m U-Wind,m/s
92,0.424803,-0.059949,-0.484753,0.492042,0.538882,0.872011,0.000000,0.760404,1.132683,92,92,-0.484753,0.475757,0.380553,0.799888,0.445652,0.000000,0.401666,-0.120952,-0.522618,-130.112503,0.793504,0.190167,-0.603338,-76.034599,1.016563,0.457973,-0.558590,-54.948856,1.138746,0.519041,-0.619705,-54.419910,1.397877,0.872023,-0.525854,-37.618031,2016,Summer,u10,10m U-Wind,m/s
91,0.029720,-0.161077,-0.190797,0.273137,0.340184,0.889324,0.000000,0.790896,0.569244,91,91,-0.190797,0.597606,0.463321,0.775295,0.208791,0.037590,-0.007407,-0.196049,-0.188643,-2546.926514,0.427949,0.097783,-0.330166,-77.150703,0.830170,0.502746,-0.327424,-39.440552,1.026065,0.712842,-0.313222,-30.526567,1.295634,0.908563,-0.387071,-29.875017,2016,Autumn,u10,10m U-Wind,m/s
91,-0.360690,-0.475549,-0.114859,0.421321,0.509139,0.697807,0.000000,0.486935,0.739925,91,91,-0.114859,0.688096,0.535893,0.778806,0.164835,0.169060,-0.362990,-0.423795,-0.060805,-16.751003,0.105263,-0.097961,-0.203224,-193.063004,0.454630,0.174132,-0.280499,-61.698181,0.792167,0.306798,-0.485368,-61.270973,1.106292,0.625241,-0.481051,-43.483170,2016,Winter,v10,10m V-Wind,m/s
92,-0.030412,-0.504776,-0.474363,0.552114,0.647427,0.744659,0.000000,0.554517,0.987715,92,92,-0.474363,0.655480,0.540431,0.824482,0.391304,0.000001,0.031504,-0.525338,-0.556842,-1767.549072,0.412856,-0.255537,-0.668393,-161.894852,0.776320,0.261487,-0.514833,-66.317108,1.018967,0.507333,-0.511634,-50.211060,1.165104,0.734368,-0.430736,-36.969746,2016,Spring,v10,10m V-Wind,m/s
92,0.442925,-0.199056,-0.641980,0.642549,0.682155,0.814226,0.000000,0.662964,1.722005,92,92,-0.641980,0.396140,0.340060,0.858433,0.630435,0.000000,0.440922,-0.195567,-0.636489,-144.354263,0.787262,0.069766,-0.717496,-91.138184,0.937540,0.253587,-0.683953,-72.951881,1.054944,0.302757,-0.752187,-71.301140,1.252774,0.353383,-0.899391,-71.791946,2016,Summer,v10,10m V-Wind,m/s
91,-0.183906,-0.561935,-0.378028,0.524929,0.630739,0.593327,0.000000,0.352037,1.007126,91,91,-0.378028,0.626276,0.399528,0.637942,0.406593,0.000000,-0.114698,-0.578227,-0.463529,-404.128510,0.219146,-0.268060,-0.487206,-222.320526,0.619730,-0.078667,-0.698397,-112.693771,0.810546,-0.012779,-0.823325,-101.576569,1.144951,0.203991,-0.940960,-82.183464,2016,Autumn,v10,10m V-Wind,m/s
91,0.830935,0.331286,-0.499649,0.499649,0.499781,0.636601,0.000000,0.405261,35.329170,91,91,-0.499649,0.014146,0.012621,0.892172,1.000000,0.000000,0.825907,0.326649,-0.499258,-60.449661,0.839086,0.339844,-0.499242,-59.498325,0.851313,0.351292,-0.500021,-58.735264,0.860962,0.355188,-0.505774,-58.745255,0.868680,0.360723,-0.507957,-58.474556,2016,Winter,lai,Leaf Area Index,Index
92,1.071447,0.579674,-0.491774,0.491774,0.491968,0.998170,0.000000,0.996343,2.967531,92,92,-0.491774,0.165783,0.174974,1.055435,0.902174,0.000000,1.039403,0.528530,-0.510873,-49.150604,1.212397,0.724551,-0.487845,-40.238094,1.317859,0.848169,-0.469690,-35.640396,1.353485,0.891339,-0.462145,-34.144863,1.381986,0.925873,-0.456113,-33.004154,2016,Spring,lai,Leaf Area Index,Index
