n_era5,n_conus404,era5_mean,conus404_mean,mean_difference,era5_std,conus404_std,std_ratio,ks_statistic,ks_pvalue,p50_era5,p50_conus404,p50_difference,p50_percent_bias,p75_era5,p75_conus404,p75_difference,p75_percent_bias,p90_era5,p90_conus404,p90_difference,p90_percent_bias,p95_era5,p95_conus404,p95_difference,p95_percent_bias,p99_era5,p99_conus404,p99_difference,p99_percent_bias,year,variable,variable_name,units,metric_type,resolution_note,n,bias,mae,rmse,pearson_r,pearson_pvalue,r_squared,nrmse
365,365,287.046387,286.445160,-0.601227,6.977917,6.723459,0.963534,0.087671,0.120960,287.242737,286.148010,-1.094727,-0.381115,293.753265,292.865723,-0.887543,-0.302139,295.909698,295.319611,-0.590088,-0.199415,296.651367,295.835297,-0.816071,-0.275094,297.256409,296.035065,-1.221344,-0.410872,2017,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.601233,0.753971,0.887535,0.996147,0.000000,0.992310,0.127192
24675,904930,280.745209,281.228149,0.482941,7.831351,8.269129,1.055901,0.040174,0.000000,279.675079,280.422028,0.746948,0.267077,287.566528,288.520508,0.953979,0.331742,292.380646,293.197083,0.816437,0.279238,293.596405,294.395142,0.798737,0.272053,294.430176,295.211670,0.781494,0.265426,2017,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,280.158508,280.887299,0.728790,6.280265,6.016171,0.957949,0.079452,0.199648,279.858429,280.488190,0.629761,0.225028,286.187073,286.664398,0.477325,0.166788,288.513855,288.807556,0.293701,0.101798,288.928650,289.097015,0.168365,0.058272,289.472015,289.423553,-0.048462,-0.016741,2017,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.728789,0.777244,0.953633,0.995917,0.000000,0.991851,0.151846
24675,904930,956.932922,958.110596,1.177673,72.168823,73.631416,1.020266,0.035168,0.000000,983.971741,987.322144,3.350403,0.340498,1015.703003,1016.082520,0.379517,0.037365,1017.676331,1017.771240,0.094910,0.009326,1018.222473,1018.230774,0.008301,0.000815,1019.109619,1018.919189,-0.190430,-0.018686,2017,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.121765,96699.273438,95743.148438,3.160491,278.296661,88.054886,1.000000,0.000000,956.148438,96706.937500,95750.789062,10014.217773,958.278564,96879.890625,95921.609375,10009.783203,959.621277,97026.109375,96066.484375,10010.874023,960.973267,97131.242188,96170.265625,10007.590820,964.405029,97385.046875,96420.640625,9997.940430,2017,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95743.156250,95743.156250,95743.554688,0.972547,0.000000,0.945848,30293.886719
24675,904930,0.464069,0.299357,-0.164711,1.429356,1.476197,1.032770,0.092606,0.000000,0.652975,0.495264,-0.157711,-24.152636,1.150060,1.063751,-0.086309,-7.504733,2.020683,1.849004,-0.171680,-8.496117,2.693492,2.348091,-0.345401,-12.823539,3.524472,3.544018,0.019546,0.554567,2017,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.483381,0.129151,-0.354230,0.750047,0.577459,0.769897,0.252055,0.000000,0.404762,0.083737,-0.321025,-79.312035,0.922316,0.459399,-0.462916,-50.190681,1.495015,0.938739,-0.556276,-37.208710,1.814800,1.213574,-0.601226,-33.129059,2.545279,1.646738,-0.898541,-35.302254,2017,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.354230,0.417971,0.519409,0.867796,0.000000,0.753070,0.692502
24675,904930,0.041521,-0.100021,-0.141542,1.419182,1.546238,1.089527,0.083914,0.000000,0.321548,0.229080,-0.092468,-28.757248,0.705496,0.635690,-0.069806,-9.894591,1.123003,1.161386,0.038383,3.417869,1.340264,1.516625,0.176360,13.158617,1.835868,2.132896,0.297028,16.179138,2017,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.046969,-0.371135,-0.418104,0.652876,0.516192,0.790643,0.304110,0.000000,0.054295,-0.380890,-0.435185,-801.521301,0.535733,-0.026672,-0.562406,-104.978661,0.870414,0.295452,-0.574962,-66.056152,1.020088,0.445233,-0.574855,-56.353447,1.441001,0.787784,-0.653217,-45.330765,2017,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.418104,0.518539,0.611155,0.732920,0.000000,0.537171,0.936097
24675,904924,1.107864,0.737633,-0.370231,1.042914,0.891957,0.855255,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,2017,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662389,-0.473775,0.286799,0.320302,1.116817,0.654795,0.000000,1.035601,0.541364,-0.494236,-47.724613,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158677,-0.415328,-26.386724,1.598887,1.186221,-0.412666,-25.809593,1.619166,1.208137,-0.411029,-25.385206,2017,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473775,0.473775,0.475129,0.999115,0.000000,0.998230,1.656663
24675,904930,287.331421,287.434082,0.102661,7.136925,7.289511,1.021380,0.020584,0.000000,287.596191,287.980225,0.384033,0.133532,293.346069,293.263641,-0.082428,-0.028099,297.069794,297.273895,0.204102,0.068705,297.916595,298.263000,0.346405,0.116276,298.633728,299.004059,0.370331,0.124008,2018,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.627686,286.139679,-0.488007,7.498044,7.059312,0.941487,0.104110,0.038206,285.770935,285.923157,0.152222,0.053267,294.488647,293.260223,-1.228424,-0.417138,296.564453,295.771271,-0.793182,-0.267457,297.006622,296.026642,-0.979980,-0.329952,297.442505,296.534729,-0.907776,-0.305194,2018,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.488043,0.713660,0.874376,0.996846,0.000000,0.993703,0.116614
24675,904930,280.484772,280.979462,0.494690,7.972301,8.344180,1.046646,0.037201,0.000000,279.664612,280.296021,0.631409,0.225774,287.342804,288.310181,0.967377,0.336663,292.282013,293.081024,0.799011,0.273370,293.463837,294.249054,0.785217,0.267569,294.320801,295.062805,0.742004,0.252107,2018,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.879028,280.643341,0.764313,6.762634,6.405747,0.947227,0.112329,0.019926,279.624542,280.874268,1.249725,0.446930,286.842682,287.175049,0.332367,0.115871,288.733093,289.048523,0.315430,0.109246,289.110321,289.430725,0.320404,0.110824,289.690826,289.736938,0.046112,0.015918,2018,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.764324,0.826085,1.031862,0.995924,0.000000,0.991864,0.152583
24675,904930,957.840393,958.961914,1.121521,72.450462,73.891724,1.019893,0.034942,0.000000,985.339539,988.653076,3.313538,0.336284,1016.483032,1016.819946,0.336914,0.033145,1018.554321,1018.639160,0.084839,0.008329,1019.165710,1019.112122,-0.053589,-0.005258,1020.063538,1019.902344,-0.161194,-0.015802,2018,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,957.072510,96794.804688,95837.734375,2.863305,248.581635,86.816322,1.000000,0.000000,956.880066,96772.718750,95815.835938,10013.359375,958.458496,96913.101562,95954.640625,10011.350586,960.468201,97100.648438,96140.179688,10009.720703,962.912231,97292.398438,96329.484375,10003.972656,965.521973,97566.164062,96600.640625,10005.017578,2018,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95837.734375,95837.734375,95838.046875,0.969938,0.000000,0.940781,33471.125000
24675,904930,0.375230,0.219917,-0.155313,1.363854,1.423999,1.044099,0.072864,0.000000,0.510561,0.362187,-0.148374,-29.061058,1.039237,0.938491,-0.100747,-9.694306,1.819861,1.770470,-0.049391,-2.714007,2.498570,2.255300,-0.243270,-9.736358,3.467410,3.457305,-0.010105,-0.291439,2018,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.397724,0.053518,-0.344205,0.664497,0.551712,0.830270,0.284932,0.000000,0.431831,-0.013660,-0.445491,-103.163353,0.790192,0.397243,-0.392949,-49.728245,1.266098,0.783822,-0.482276,-38.091522,1.553013,1.102918,-0.450095,-28.982037,2.015509,1.442993,-0.572516,-28.405518,2018,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.344205,0.393167,0.464545,0.884612,0.000000,0.782539,0.699093
24675,904930,0.021589,-0.130030,-0.151619,1.479889,1.573416,1.063199,0.087900,0.000000,0.278255,0.177205,-0.101050,-36.315670,0.688742,0.585526,-0.103215,-14.986059,1.186249,1.209898,0.023648,1.993522,1.464334,1.548787,0.084452,5.767289,1.981218,2.043463,0.062244,3.141718,2018,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.026975,-0.417265,-0.444241,0.656079,0.490871,0.748189,0.386301,0.000000,0.134440,-0.375292,-0.509732,-379.151733,0.566652,-0.113018,-0.679670,-119.944870,0.791917,0.160638,-0.631278,-79.715233,0.912678,0.284405,-0.628273,-68.838448,1.094963,0.697494,-0.397469,-36.299763,2018,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.444241,0.538765,0.624163,0.743928,0.000000,0.553429,0.951353
24675,904924,1.107864,0.737648,-0.370216,1.042914,0.891944,0.855243,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,2018,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662402,-0.473762,0.286799,0.320300,1.116810,0.654795,0.000000,1.035601,0.541431,-0.494170,-47.718197,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158700,-0.415305,-26.385256,1.598887,1.186233,-0.412654,-25.808832,1.619166,1.208146,-0.411020,-25.384691,2018,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473762,0.473762,0.475116,0.999114,0.000000,0.998229,1.656616
24675,904930,287.053162,287.132904,0.079742,7.503825,7.653576,1.019957,0.021180,0.000000,287.465271,287.901367,0.436096,0.151704,293.452881,293.345856,-0.107025,-0.036471,297.226593,297.405701,0.179108,0.060260,298.167542,298.463470,0.295929,0.099249,298.983002,299.356018,0.373016,0.124762,2019,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.348419,285.965149,-0.383270,7.487239,7.060855,0.943052,0.090411,0.101214,286.832520,286.321442,-0.511078,-0.178180,293.551605,292.878113,-0.673492,-0.229429,296.207458,295.432220,-0.775238,-0.261721,296.921814,295.914581,-1.007233,-0.339225,297.268005,296.225677,-1.042328,-0.350636,2019,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.383282,0.640594,0.752502,0.997753,0.000000,0.995511,0.100505
24675,904930,280.411987,280.953064,0.541077,8.100907,8.522584,1.052053,0.043960,0.000000,279.445984,280.214905,0.768921,0.275159,287.146820,288.146484,0.999664,0.348137,292.521545,293.379761,0.858215,0.293385,293.911835,294.700775,0.788940,0.268428,294.807037,295.567474,0.760437,0.257944,2019,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.805267,280.677643,0.872375,6.607110,6.389827,0.967114,0.098630,0.057357,279.495941,280.616638,1.120697,0.400971,286.427155,287.196228,0.769073,0.268506,288.475525,288.977295,0.501770,0.173939,289.061890,289.316162,0.254272,0.087965,289.434753,289.722870,0.288116,0.099545,2019,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.872408,0.892523,1.073294,0.995930,0.000000,0.991877,0.162445
24675,904930,956.975098,958.126526,1.151428,72.422104,73.901939,1.020433,0.035162,0.000000,984.402100,987.725708,3.323608,0.337627,1015.796387,1016.151123,0.354736,0.034922,1017.590881,1017.678040,0.087158,0.008565,1018.127380,1018.117004,-0.010376,-0.001019,1018.821777,1018.705872,-0.115906,-0.011376,2019,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.202576,96714.390625,95758.187500,2.739017,238.010406,86.896271,1.000000,0.000000,956.094910,96710.015625,95753.921875,10015.106445,958.138855,96886.101562,95927.960938,10011.906250,959.542908,97025.968750,96066.429688,10011.686523,960.959656,97113.164062,96152.203125,10005.851562,962.641174,97230.140625,96267.500000,10000.351562,2019,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95758.195312,95758.195312,95758.476562,0.965149,0.000000,0.931513,34960.886719
24675,904930,0.406375,0.261930,-0.144445,1.354680,1.421215,1.049114,0.076566,0.000000,0.582321,0.452151,-0.130170,-22.353619,1.070822,0.983032,-0.087789,-8.198324,1.811874,1.801290,-0.010584,-0.584160,2.480116,2.237624,-0.242492,-9.777444,3.493745,3.408903,-0.084842,-2.428390,2019,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.429875,0.097656,-0.332218,0.656011,0.502486,0.765971,0.301370,0.000000,0.465260,0.109352,-0.355908,-76.496666,0.831179,0.395724,-0.435455,-52.390011,1.225723,0.723643,-0.502080,-40.961937,1.516153,0.973761,-0.542391,-35.774200,2.012241,1.302521,-0.709720,-35.270138,2019,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.332218,0.393066,0.475451,0.860278,0.000000,0.740078,0.724761
24675,904930,0.009898,-0.137029,-0.146926,1.363425,1.464659,1.074250,0.090531,0.000000,0.268652,0.157733,-0.110920,-41.287434,0.695462,0.586108,-0.109354,-15.723929,1.044579,1.087792,0.043213,4.136896,1.323983,1.365575,0.041592,3.141439,1.897701,1.956342,0.058641,3.090099,2019,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.011756,-0.423458,-0.435215,0.625309,0.562641,0.899780,0.320548,0.000000,0.050425,-0.382425,-0.432850,-858.396729,0.489290,-0.034576,-0.523867,-107.066666,0.775201,0.234161,-0.541040,-69.793564,0.961545,0.475484,-0.486061,-50.550007,1.306270,0.768627,-0.537644,-41.158680,2019,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.435215,0.500208,0.588470,0.782623,0.000000,0.612498,0.941086
24675,904924,1.107864,0.737650,-0.370214,1.042914,0.891943,0.855241,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,2019,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662409,-0.473755,0.286799,0.320302,1.116818,0.654795,0.000000,1.035601,0.541450,-0.494151,-47.716377,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158708,-0.415297,-26.384726,1.598887,1.186268,-0.412620,-25.806671,1.619166,1.208172,-0.410994,-25.383062,2019,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473755,0.473755,0.475110,0.999114,0.000000,0.998229,1.656594
24675,904930,287.785919,287.856750,0.070831,6.964772,7.116010,1.021715,0.020540,0.000000,287.772400,288.174774,0.402374,0.139824,293.692749,293.674835,-0.017914,-0.006100,297.404877,297.570068,0.165192,0.055544,298.245117,298.496613,0.251495,0.084325,298.977203,299.298981,0.321777,0.107626,2020,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
